hash,original_text,text
93d44a9c0d0b2ef4aca2d4bf02f7df6f,after,after
93a41c7099daefd2eee172b09477bbd0,Jawaharlal Nehru (sign 1),Jawaharlal Nehru
7b612d553ae87029d8abcf01d81ce088,Mechanical Wear,Mechanical Wear
03a7b358c98150a80e1840368ca99634,ladle,ladle
97e2e251985d4681f9d9120554e56b1a,amoeba,amoeba
1165479ce6b10b3bd3ef02b5b016d388,Pur Colour,Pur Colour
bd30e99f1b1cfdfb448a7b6a5e63c1ee,October (sign 1),October
eab91fb2ce98b1926baa3042cc53a794,"Indian Premier League, IPL",Indian Premier League
eab91fb2ce98b1926baa3042cc53a794,"Indian Premier League, IPL",IPL
d1dd2dd68cc6359c13eee12ba7c85e85,Australia sign 1,Australia
e56cafabaea25084a5c0f46bfe816fc9,pressure,pressure
0a3971b545f602509fd7f30e1a4d78ca,"ruler, scale",ruler
0a3971b545f602509fd7f30e1a4d78ca,"ruler, scale",scale
49d184ef2fbbec56bcbec4c4d81ba881,laptop (sign 1),laptop
de05b89f77700dcfdfc11f8f7433b967,B-roll,B-roll
a2c0cb8f17c3540646d9d4f2d1baf602,dog sign 2,dog
b0c1c000ca9e30ca9b169d8b2681f637,screech eagle,screech eagle
b3f16037f529281172603693d575700b,Toothache,Toothache
45220b69ce9f5c7645af06efb0bcedd9,Machine Control Unit,Machine Control Unit
f12707d01342c901037b6beb33b2ce6c,Sand Screen Machine,Sand Screen Machine
f2bd1e851f1656e09169ead0ca8b118c,Entrapment,Entrapment
7c02f1f6e11c493c1d4257de979c49d3,Contact Insecticide,Contact Insecticide
deac7b03640f25deacbdcbf66ce40b79,Adolescence,Adolescence
1c4f2f58a817291ff16aa2ed50cbb9dc,diagonal,diagonal
fe23d0bfae287b617210fc09f0f3d778,modern (meaning),modern
efab346e4685449e867bcf262e3ffabe,Dislocation,Dislocation
7c4764e176d83a8b28ef5cab8d5937bf,pack of wolves,pack of wolves
664fc16c6166375ec52dd5c271d08c99,excited,excited
323461018139ed1d67ea7b5a7832eb81,Gender Bias,Gender Bias
c54e8f0a541e521a1624c1794fb13bd7,fair (sign 2),fair
c174522e2f18d7c4c95411ab5abf5b7a,"alike, similar",alike
c174522e2f18d7c4c95411ab5abf5b7a,"alike, similar",similar
dee12b062b851a7bd281f2f5ed82dd8a,Tympanometer,Tympanometer
d0af98a46c871a6b59695631f362a653,frustrate,frustrate
e67a8f8610118867cc89f96eed871a0e,do,do
0195351a62754acd72e4b552ce498369,landlord,landlord
a458b9c876296e6838c03d00633f7606,ear drum,ear drum
c70ee690f7fc9442fd768a8fff7d02a2,Mouse Pad,Mouse Pad
3ef7a7f109d3c09967d96ed02cd92e15,terrestrial,terrestrial
22fa2e716589aaf0990cd67bdae42db6,Hdu High Dependency Unit,High Dependency Unit
ebef61036c35a11d554ed6aa56dd2fbf,Innocent until proved Guilty,Innocent until proved Guilty
7c5ec5cc23d41f7724b38db2725b837f,Rubber Boots,Rubber Boots
8d08b2499ab5333a5a2c20bd5bcbe3c9,devaluation,devaluation
982b2f37545af6315fb18d7163897247,Representational Art,Representational Art
a6fbe12c746a8eb991427e11d206c844,barber,barber
21d4a26563a9f8ac4ba6b91c8176cee8,Ultraviolet Ray Glass,Ultraviolet Ray Glass
e4a007f6c4201cd761ab0e1e878d990f,Agnate 1,Agnate
b6ff45d85e4e54244e928aa78be3dbde,land,land
6fdb4ea4125f5918173f82fead9e57ce,penguin,penguin
e5d65f1a7d921fa96ea58d4aa4461967,asterisk,asterisk
68bd2da0da229131b263342a21e60e3f,over sign 1,over
630b4857e9620d8ba303a717cc407e85,Guest of Honour,Guest of Honour
aabbde0fda55515591b8c1d789d1e124,DTP,DTP
6a8f00f35f60486840229eddaa4c3e4d,Spondylitis,Spondylitis
0fc91eb9040d2c8017f5c99e40721f42,pads,pads
31410f81774fcefade9cdf176fc339ed,Anoxia,Anoxia
5c5e1afec09f3db556fa745664aaf801,welder (sign 2),welder
20016f208ea2cd02727e668de55d23f0,Doli In Capax,Doli In Capax
be2618562a1ade185428affcda5d17ae,Coronary artery disease,Coronary artery disease
3b8f79f67297c8002f627673e8ee39e8,Automation,Automation
8f54c66e1b252a7b83443279ef4fc274,sitar,sitar
c070544127193f9151b43ae1780a1151,protect,protect
42e99bc4a0bb9693767ea0d0abe9a7f4,Handcuffs,Handcuffs
466a5c85fee14c5cbc44e23354c1fb20,still,still
c65e07776f992bb630b90e2f33faed77,"correct, right",correct
c65e07776f992bb630b90e2f33faed77,"correct, right",right
591947180a7bf5b49c67bc240fa4209a,Master of Philosophy M  Phil,Master of Philosophy
591947180a7bf5b49c67bc240fa4209a,Master of Philosophy M  Phil,M Phil
408134862fcc70ac936958a226c57dfc,"addicted, dependent, hooked sign 4",addicted
408134862fcc70ac936958a226c57dfc,"addicted, dependent, hooked sign 4",dependent
408134862fcc70ac936958a226c57dfc,"addicted, dependent, hooked sign 4",hooked
b9378ad5c2eb3d3dc3113165380d54c9,Web Page,Web Page
1c3543e922fe055ef735d919c6746c1d,Submersible Pump,Submersible Pump
eb667c9aaeb0f9c0c380560f84bc743a,caricature,caricature
49bd9628932d57ae0900ac88d64bd2d7,Sunscreen,Sunscreen
fe4d4077d84a990a3c02fc705c9d66e8,Antibody,Antibody
118fa58beaaf10302335b366a93382d8,optic nerve,optic nerve
5c8e0450b687b3d65102d667ed891bd4,confused (sign 1),confused
e0d0210b8fa68b256ee65d999f8ea407,language death,language death
6379510c47b2e86fb283032b71817e65,plate (sign 1),plate
e65b7aaa7298ba679b0784460b045184,enter,enter
460ac610177d2f9939d43746108e830f,profound hearing loss,profound hearing loss
483d0d2485ae140b205c812b80a718b2,Anti Social Element,Anti Social Element
33775671f848944887f9cc251f821642,opinion,opinion
4325e709ab5d41642864df001c8de22b,page layout,page layout
bf567aca69e81b621cc9489c583c7bb6,pisciculture,pisciculture
e3bca268fc8ed379fa4d9523cd6dd639,gift tax,gift tax
1d3c05e311729b08950b77f30b14fda6,On the ball,On the ball
4d3db93b50db07bb38f1da762eb73ac3,Meningitis,Meningitis
fc78b2dd14d05a19abb7eafaf64986e9,"old (things, time)",old
fdb701312f7608fafcd09f7ea8ce8128,dice,dice
35bad8866e924deb5529090df75e49e8,Bar,Bar
99e0cfe40abcab3a906171bd98dcd9ae,police,police
51c0c935474de5cd421f7378a324df71,adult (sign 2),adult
d3bb64c2ff8c068449aaeeb5fc13eaff,have a ball,have a ball
6c3f0d8a07dd5d60b3942f3d566aac5d,"Accessible, Accessibility",Accessible
6c3f0d8a07dd5d60b3942f3d566aac5d,"Accessible, Accessibility",Accessibility
814338bf13049221b8f551f369f10cd9,"obey, comply (sign 1)",obey
814338bf13049221b8f551f369f10cd9,"obey, comply (sign 1)",comply
db9c288f41ce64f16a954e036eb8bec9,patriliny and matriliny,patriliny and matriliny
c28afec7849c764aeaa11ea329bc39e6,factory (sign 2),factory
adea9861bcd64994dbc68fce7bdbc194,Audiogram,Audiogram
46a382ff2c5930fcfc1093f88c7454f0,"immediate, instant, swift",immediate
46a382ff2c5930fcfc1093f88c7454f0,"immediate, instant, swift",instant
46a382ff2c5930fcfc1093f88c7454f0,"immediate, instant, swift",swift
1d2d0f5a4425831a8076aee3d2d48604,Mutual Inductance,Mutual Inductance
132e12ad9f5d8872f3764e78f4684600,Forensic Report,Forensic Report
702848ea32e48391c5cfc912c8b5e7ad,Spring Washer,Spring Washer
eebe2cf4f0bfba4f4eeb5cb8703861aa,colon,colon
baa7bb6921e0411326506f44bdd5bfba,Gaucho  Pants,Gaucho Pants
0ac229ba95cfa227dbbc00ad0bd96696,B Com,B-Com
e2f54e34d709920159d4a54a2c21d2da,dholak,dholak
da628483b898ede1958a76c0784be0db,blocks,blocks
f054047597375adcdfb9b39a1284af72,"in advance, beforehand",in advance
f054047597375adcdfb9b39a1284af72,"in advance, beforehand",beforehand
ab96f0b9be590de1b6193aab1e8eebea,Swaziland,Swaziland
647ca04b888124f598b5775e819485d5,treadmill,treadmill
e373926c8b6febf2893a6fa6ab350c25,"speak, speech (sign 1)",speak
e373926c8b6febf2893a6fa6ab350c25,"speak, speech (sign 1)",speech
8d4d02f2203c901785e56d205410955a,India sign 5,India
bc4b0f19244a8f9ba003d1d5125ea64a,Syria,Syria
faf15f92ceaaeceaae887a562bbc3534,Anabolic agent,Anabolic agent
e0afb7f4f79b47f92859c34e534b466e,Forest Beat Officer,Forest Beat Officer
35216e0e95d8081ece5bb7c15dce2d5d,hear (eg. news),hear
45b51cb4bf36c44812be2329ed9280e1,something,something
3a74a305105fd7f5c0bb23c0fa3a1cea,tremors on earth,tremors on earth
3a74a305105fd7f5c0bb23c0fa3a1cea,tremors on earth,Earthquake
6767a878836d72ed00aa7a658436f6b4,Res,Res
9faee00e5f482d4f88597d67c4d5478b,Coccidiosis,Coccidiosis
515929de6173df95c1b2dd977b67713c,format 1,format
96c739e64386bbf9c52cf3cb42c2eb72,Cold Room,Cold Room
74b3ee4780dce4ef64e6c9c3ce5bf642,Fish Farm Implements,Fish Farm Implements
3b7800d38533e51f8df4d7d48e99f4e9,"badge, pin",badge
3b7800d38533e51f8df4d7d48e99f4e9,"badge, pin",pin
bd478be5d6776f635b0411ba1c8b3ddd,political science sign,political science
ce747372ecb2ec7354f48e3ecab1243e,Demolishing,Demolishing
7bc9e2eb5e6564fa00e91e6925ac229f,bioremediation,bioremediation
f5bc8e3f4d04282fd8052117a11b689c,club sign 2,club
cb7cb4f7e310cb68ce2c1c68926e3a05,raita,raita
c7d8fc7008f86ab0cfeb894d3e533997,alloy,alloy
88d1742a10dbe9c32a6cc369d64b3cf1,"copy, imitate (sign 1)",copy
88d1742a10dbe9c32a6cc369d64b3cf1,"copy, imitate (sign 1)",imitate
4c093c801aa11efbe1635439f672af48,negative,negative
b82b2a0b306183814b42a08d45c88f2d,Hacksaw,Hacksaw
d372d689ba1d33a40122a0c0a6fb7679,"none, nothing (sign 2)",none
d372d689ba1d33a40122a0c0a6fb7679,"none, nothing (sign 2)",nothing
2bb703d2e1a50151fbca098f732c88ca,ox,ox
fa03183db9a88c1084eb9398dd652624,"darts Munger, Bihar",Darts
5cd768f7123df49256a5b3f16be19e21,aquifer,aquifer
495ba0a82357a82f8589628028d7eae6,Doctor of Philosophy Ph D,Doctor of Philosophy
495ba0a82357a82f8589628028d7eae6,Doctor of Philosophy Ph D,PhD
db6a596fd5be8d6979e2251fbceeb731,sperm,sperm
ddefb1c6958c990d3e1108689fe56140,Datum,Datum
d5a585d5f22c7b3af303cf7e94e3a098,mattress,mattress
c68d5555d1ddd0a6aa985c02ef0af47f,Cement Mortar,Cement Mortar
9b72d1ec202a6201d96d6a584181e392,volleyball,volleyball
88b39ba3383597f6b8ac39997132acce,Screw Driver,Screw Driver
2614b4c4b9ef279278312c752ef6239e,dairy products,dairy products
99fb88a6a69e43163d33b70ca757e60c,favourite (sign 1),favourite
ba8a2459f42ada7591c36248182fef01,insect sign 1,insect
17825aaf54f4c4bfd261b46cc5025e4f,lamina and petiole,lamina
17825aaf54f4c4bfd261b46cc5025e4f,lamina and petiole,petiole
840425b4944caac9bba36f9c029f3a65,Hanging Basket Plants,Hanging Basket Plants
b8cf27e1f2c8d2344b63c390ae0b55aa,play,play
4ca5f0d11837a96257d3414c63f19912,Ovarian Cyst,Ovarian Cyst
294b9033cf98cf0aad913530cd419559,eagle,eagle
e9af81cb97fe49b7f8135701308c8f28,Liberia,Liberia
97dfc47fe2679dc1ae5528b35100ac36,ice cream (sign 3),ice cream
f438c1ecffc937f224436c158fbd1d03,horse,horse
8ee5ab3b9db6b9efa379ad118b14721f,"callous, indifferent",callous
8ee5ab3b9db6b9efa379ad118b14721f,"callous, indifferent",indifferent
207b2c75397b0667cbb3da4cb60507cb,force,force
b7d4778250045f53205a5c247b67ec19,Knee,Knee
0af5b4b7eeafa87c65cf231fe49ba98d,milk,milk
d7be3061bba39057bc086d7ee57f208a,Zoom,Zoom
ca85ab32ef0092528ba77958ce441af5,poor,poor
5039df356a32f8cf997e69a5fc218572,gas,gas
7ec19bf2d77c27efbb5ff92d8a225ae4,Indira Gandhi,Indira Gandhi
ff855c523b5e7a8ee6d52f46865d70f2,north,north
8f4714a3fe11f62ab26d3044aa37b90e,Direct Current,Direct Current
b95769281468fb3651be920e55563b73,Assembly Drawing,Assembly Drawing
fc5049191d8b8330712e6464a4eb8682,Parallel Circuits,Parallel Circuits
49b146fe58a071aae1b8c7f1b61d4327,lace cloth,lace cloth
fbefd7e10363726f55db5986a9c07aca,Symmetrical Design,Symmetrical Design
9b4ed669734694f9646e06052ce23b36,Interest,Interest
48e2fc208da9784c79f68bce355d9065,around (sign 1),around
5c9e5106516fcd4a5e9c438c4e209685,"chick, chicken",chick
5c9e5106516fcd4a5e9c438c4e209685,"chick, chicken",chicken
911dec861773c3614580804cb1c57a99,low,low
eec27c5614b33f0fe9db438c1c84e9ca,Rwanda,Rwanda
031a9d4087d8cdbc630a6f0c27193f33,Brain,Brain
86f7e8c495b116677381ff7f86e193ee,Sarvepalli Radhakrishnan,Sarvepalli Radhakrishnan
6f65f499afc4d81f7541a0ca0401ed8b,"pay in installment, EMI",pay in installment
6f65f499afc4d81f7541a0ca0401ed8b,"pay in installment, EMI",EMI
15dc1b512057782936930aaa8f765d4e,Tripod,Tripod
901c5ceaa48c5fcf64cca6a95c4e8880,Bulk,Bulk
5c8aff7271814fcfb62e7ddf713ef0ca,surprise,surprise
d5019dfef850c4e80b4a83eda575ffac,we,we
9e7ffe81edb5bb229ddc9ff6e65b0b32,reservation (sign 1),reservation
5f62069e3638582112d8e6783f16a949,himself,himself
8a5dccfe629caea53869e30384429053,briefcase,briefcase
eef8b12ff51519f5d8f30fb7d1c60c83,Cam,Cam
85836bbc1d80a603859e70a437ac60cc,J K Bank,JK Bank
08bb3883f9d56117d5de94f1ad002ae0,Bench,Bench
06a39f790f82221eda411616d54f475e,forage,forage
715591c260a819fafd31db23ea73c17b,cave,cave
235cb081d0c33f77ca15e71eb95ff7ec,"cell, mobile (sign 1)",cell
235cb081d0c33f77ca15e71eb95ff7ec,"cell, mobile (sign 1)",mobile
910af7fb201d33460c8cbc76dcb9f25d,velocity,velocity
bcbbb2d31fa677d60971310ede17eefa,bestiality or  zoophilia or Sodomy,bestiality
bcbbb2d31fa677d60971310ede17eefa,bestiality or  zoophilia or Sodomy,zoophilia
bcbbb2d31fa677d60971310ede17eefa,bestiality or  zoophilia or Sodomy,Sodomy
e95b81d72cc36d09d48a358d9183b064,horizantal equity,Horizontal Equity
1711a3f0799662c8df2bdc6fbe933f27,air traffic controller,Air Traffic Controller
7dd8e964e8dec013277865684dff26d4,fielder,Fielder
118902e5e33852d1f376c903f90537b0,Mosquito,Mosquito
e58d38f4c40334d8aaf1ef6402605bf2,Bar Tack,Bar Tack
4cd3dfc2974e95a7dd97fbe87be04e6d,vodka (sign 1),Vodka
e013bd65b52b6e182af64d6814f6de76,Ex  Parte Order,Ex Parte Order
081c987bd9b3d1ac3c958527bcaf14f2,Tamil Nadu,Tamil Nadu
8086e601d0ccb42575859a6a6aefe6d0,drift net,Drift Net
ff0e5046dcd532e68c5c5de28bf541d6,"capsize, overturn",Capsize
ff0e5046dcd532e68c5c5de28bf541d6,"capsize, overturn",Overturn
183a5023da0884aeab8b706bfe4310c3,have,have
afdf9009581ecf16427f387502bf6f8c,Therapist,Therapist
ee552dacb2c3ba97fd8a672664f39ef3,Microsoft Edge,Microsoft Edge
1028bb578755d54573de0a44640ec18b,National Higher Education Regulatory Council NHERC,National Higher Education Regulatory Council
1028bb578755d54573de0a44640ec18b,National Higher Education Regulatory Council NHERC,NHERC
9695846b79678257fee2ee11f2e833ea,Spinning,Spinning
a43fcc9f901b18563f177c657776254e,"beat, triumph, outdo, be victorious (sign 1)",Beat
a43fcc9f901b18563f177c657776254e,"beat, triumph, outdo, be victorious (sign 1)",Triumph
a43fcc9f901b18563f177c657776254e,"beat, triumph, outdo, be victorious (sign 1)",Outdo
a43fcc9f901b18563f177c657776254e,"beat, triumph, outdo, be victorious (sign 1)",Be Victorious
d11581c5ac28a3d4d8953bd4177cee46,Wax Knife,Wax Knife
c330defa0857164cbe53a3de0a5d7920,blink,Blink
b325f349646ff57adb38fe22f97ac742,fitness sign 2,Fitness
117ab508d6095716cb5a7ca45e60ffc2,"active, energetic",Active
117ab508d6095716cb5a7ca45e60ffc2,"active, energetic",Energetic
ca030a29030a7efb3430816106e2f1ba,castigate,Castigate
e380755a15943f58929612cf7432d380,glass,Glass
746f6defe4c0899c6e6f581af71d690d,Annual,Annual
90ad6f7c93e501ae6f9ee9dcc365df45,flour (sign 1),Flour
22f1081160a23b12e2e7c894ab32998f,policeman (sign 1),Policeman
b067904ab17f69e58f1e054a0ab4b225,afforestation,Afforestation
07d208a85ce21e7d80c0eede5cbe04e1,brief,Brief
b51e426b0c012bed758e46df3d80f8e3,we,we
83b975dc3188db00ee0cb298bec265f9,Lathe,Lathe
39f1cf2a14192bfa77a6a5b857d7139e,Bear Sign 2,Bear
28c8c4f2f65a679b66fe423d9013684f,Fish Fin,Fish Fin
8c12814de2d78b6dab60b255cffabdf2,Trash Folder,Trash Folder
adca9d4b9b2416ce63ebaa061bc70748,Laos,Laos
4cfe2ca56b5a5ca632b064afdfd170cc,walnut,Walnut
65c2545ffd0c44427293cf3742260518,Acromegaly,Acromegaly
9e0e9d70dc619507b0530fa2aecc98fa,jackpot,Jackpot
3c3ee8e7fc522299fad60da112872f78,Cross Pein Hammer,Cross Pein Hammer
dc2ecfa756b12fd9c9c62945013e8c16,"image, photo",Image
dc2ecfa756b12fd9c9c62945013e8c16,"image, photo",Photo
550941a0d2cb8bd69359543678072c0c,wash (clothes),Wash Clothes
3b69e38f701fac502e2e767b77ca30ba,sequential (sign 1),Sequential
6c6872d800de846769d21717acb9cd0b,Live Fishes,Live Fishes
120a4fb170f64872bbe93130bad7c523,Security and Access Control,Security and Access Control
7763bfdbeb14d83e55c1d60ad4cb4767,"jobless, unemployed",Jobless
7763bfdbeb14d83e55c1d60ad4cb4767,"jobless, unemployed",Unemployed
5d9c329954631a39c3a284234572dc08,bottlefeed,Bottlefeed
d487795656b3634572478299cab34804,Patrol Car or Police Car or Cop Car,Patrol Car
d487795656b3634572478299cab34804,Patrol Car or Police Car or Cop Car,Police Car
d487795656b3634572478299cab34804,Patrol Car or Police Car or Cop Car,Cop Car
d8df7c50222b9549f7367e02e1cfcb48,"one day cricket, 50 overs format sign and explanation",One Day Cricket
d8df7c50222b9549f7367e02e1cfcb48,"one day cricket, 50 overs format sign and explanation",50 Overs Format
ac6991964ea46d2fe460f2909a86c9a8,biodiversity,Biodiversity
914bf50b9ba588d40090f803ac075e7d,aggregate demand,Aggregate Demand
cdf2ac234e7c333a73cf2ee43aaa32c4,For Sight Reading,For Sight Reading
ebfd793212a264fd1019d86570d920ea,Milk Powder,Milk Powder
206052b590c29c5105b2d9c940c1f258,railway track,Railway Track
2b63e336c38d9e50ded504e0193e818c,Flower For Ornamental,Flower
2b63e336c38d9e50ded504e0193e818c,Flower For Ornamental,Ornamental
e51cb24e5641c3444ce897f10bbcb9bf,scold,scold
f686b528fcca55a0e7ca2cd0fa24346c,discount rate,discount rate
0114ea4fdcd8feebcd26322fe012aea2,dice,dice
148d7c75414636c4d4f1777a08a30f4c,Screen,Screen
46b29418d0a9d3e6243356a53fccaa67,Leaf Spot,Leaf Spot
ff0a82f1967cd672ad478bbabc52ef39,Cell,Cell
d7bc405847ddc7b757e3667c38db2336,True Aquatic Plants,True Aquatic Plants
81c90c369b107ee27998b10e73d7ce02,lacklustre explanation 1,lacklustre explanation
b56d7b09298f045817e06bfc64b1ca02,Obligate Saprophyte,Obligate Saprophyte
edb00788e8dd1d493d9470afd2b71a5e,Flaying,Flaying
086e1ad2a6a2226e89ba7d9816e5fa9a,Penile Cancer,Penile Cancer
c3b733ae2749f69ec0c0feb0ea016f59,"Nationalist Congress Party, NCP sign 2",Nationalist Congress Party
c3b733ae2749f69ec0c0feb0ea016f59,"Nationalist Congress Party, NCP sign 2",NCP
4b15446ef34cac83186524d183cb83a1,Seed Planter,Seed Planter
900d5c7099395969beca13e4ba8a9319,Climbing Weeds,Climbing Weeds
a1e58fc4adbcf97c9d11245836a4f5f0,diabetes (sign 1),diabetes
e63af6dc3c1e16a8f5202ed7c99c484d,tension,tension
07b9f8e04d235c52fdbaabf23711cd54,Wire Man,Wire Man
b9c1c6005234def6977b8645201a673e,Centre  Front,Centre
b9c1c6005234def6977b8645201a673e,Centre  Front,Front
05095744100370d0c453fb97204fbc1f,On the basis of life Cycle,On the basis of life Cycle
47d13c6793ae44037ed7aa5096fe3761,Flemish Bond,Flemish Bond
d95696635dad7a71eaca434fb5e1c63f,simple equation,simple equation
95502ff58fa0b5046eba0d3b5b58ffc4,Adobe After Effects,Adobe After Effects
6181ed7d73122cf2bd78465a639b0f8f,India sign 1,India
b0252fd9f554a72e68cfa13591374faa,App,App
da2be3403205f52c520eecbb581e42c2,"dull, unintelligent, dim, stupid",dull
da2be3403205f52c520eecbb581e42c2,"dull, unintelligent, dim, stupid",unintelligent
da2be3403205f52c520eecbb581e42c2,"dull, unintelligent, dim, stupid",dim
da2be3403205f52c520eecbb581e42c2,"dull, unintelligent, dim, stupid",stupid
7ea84c11ced687824e77f00d7fee9b93,day(s) after tomorrow,day(s) after tomorrow
0cc30af62e4608eea20482f3c6b3f399,constituency,constituency
68b2dc96112c6d968fff1f8365dc7afd,Rhizome,Rhizome
fecc3155bc56c1861404be1d11a6ca95,Electrocution,Electrocution
ad6c8f2323ff0dcd1833e528b9989a99,this,this
f0d438237e36ecb2f2dc92a94ba3ba22,Three quartered sleeve,Three quartered sleeve
2899eafa4e099ffddace6fe3202f399b,emergency,emergency
1a36692e3b42deb38c9b6643995c41c3,auditory phonetics,auditory phonetics
42b0ef15a6f4a208ea447822bb26aa54,god sign,god
7dec5d94bfbd0b4f975b72f97c729a24,result sign 2,result
46d817cd28c39c13b62fad75c39860cc,Open Drainage,Open Drainage
9f220f38c41108c221d2c425c4edf1b6,Adrenal,Adrenal
e3bd74100f5f2346b462f5cf10b5ccdb,key card,key card
0ddacb2666f60141db5daa3b584cdb13,Ludo game,Ludo game
ea8f443c78219722bf6c356d6a863325,multiply,multiply
adfb7dc79202b2898443dad62c056104,iron age,iron age
3d01be3f22861ec68bfeddd88db1f3f6,BTE,BTE
e77d1fd6777ced5cf78dc16a0680e2d3,soap,soap
c6208a577f6cd26a9e2d08716850e021,work sign 1,work
6d43f9630ea50d30b1cd31ad0e060efd,"noise, din",noise
6d43f9630ea50d30b1cd31ad0e060efd,"noise, din",din
0adfaa3cb2d9cb8111567bc0be7d8e4e,Vaccine,Vaccine
583e0e24eda6f6c1a9f0bae874a438b3,lingua franca,lingua franca
49eb1575932102d659f6f9b906162b99,linguistics sign,linguistics
77c802dbac01a90931972c86a872cd1d,Zoom Rooms,Zoom Rooms
89f4cd50ae7349c4314b6f94fdf7781d,sign language instructor,sign language instructor
180f13d67456b515ae84dbc2def3b2ed,Google Map,Google Map
d148b52b0f7255c0fe2265e898e4fa14,mechanic (sign 1),mechanic
90a95548e2c1ee3f755d6241cd89c08d,room,room
cf96afaeccc56782cb88234baba9d7e2,"Colours (Mumbai, Maharashtra)",Colours
c20c15e8c5b9c713c0c833ee1898e291,Bullet Proof Vehicle,Bullet Proof Vehicle
67a23518b0a2d3870cc2c9989ebc1b6f,Service Road,Service Road
b05902b140ae9a515561073a573b48cb,Tuberculin Skin Test,Tuberculin Skin Test
55f04f224d9431064f2febd4466034ad,size (sign 1),size
28df5a5291cfab4b7b88d333186ef0b5,applicant,applicant
d67194f2d1ead26eb87b3cc7293d5937,promotion (sign 4),promotion
24223abc03183295a7572f99073c44f6,magic,magic
c3280e894f7a622d599ca0e7d2ee519d,Funnel  Neck,Funnel Neck
7f7013f25a0d724cdc0377aa28670f36,alternative fuels,alternative fuels
9163fd8a85ccebc230ef57b49f3b8fd1,photosynthesis,photosynthesis
e6adfa5aef25584edb85afe5c0367132,Arm,Arm
62e893f6e1f43142fdcf7dec582965fa,Cutting Plier,Cutting Plier
22cb90a45192c72d985a2047af5cb445,squeak mouse,squeak mouse
b40c79969188413ba3f82e7750abfce8,Hook and Eye,Hook and Eye
0af13334e2772e9250ceb7f5204346c0,Classification Based on Season,Classification Based on Season
9ffbf0397d2b1f86a3c5eec9948efe28,Apocrine Sweat Glands,Apocrine Sweat Glands
fa29bc175e00ecf00e114d73901683be,Concussion,Concussion
5151f59d4a7fa09bee84734f0a1ead53,Home Gardens,Home Gardens
d4c2ed12890b21443be3834a807bc83e,book,book
7fc87997fa1459dff1967c5fd38a8d65,cylinder stand,cylinder stand
7b1745b3f2d42807d0271b66819dd440,"tongue cleaner, tongue scraper",tongue cleaner
7b1745b3f2d42807d0271b66819dd440,"tongue cleaner, tongue scraper",tongue scraper
ef235146b79c72381aab3269869ea8de,Silage,Silage
c6d37fb636110488d3bb498d36c67955,plumber,plumber
b0429e7a9a34431973bde938baebfbd3,scooter,scooter
dccce73718129d3db5147e85997849b7,water,water
df3ae6c036dcc233eec62f2a6d26fe74,objectives,objectives
4388bc28713f9a6865c7c8c8ec7cfa2b,"incite, ignite, inflame, instigate, stir up, provoke (sign 1)",incite
4388bc28713f9a6865c7c8c8ec7cfa2b,"incite, ignite, inflame, instigate, stir up, provoke (sign 1)",ignite
4388bc28713f9a6865c7c8c8ec7cfa2b,"incite, ignite, inflame, instigate, stir up, provoke (sign 1)",inflame
4388bc28713f9a6865c7c8c8ec7cfa2b,"incite, ignite, inflame, instigate, stir up, provoke (sign 1)",instigate
4388bc28713f9a6865c7c8c8ec7cfa2b,"incite, ignite, inflame, instigate, stir up, provoke (sign 1)",stir up
4388bc28713f9a6865c7c8c8ec7cfa2b,"incite, ignite, inflame, instigate, stir up, provoke (sign 1)",provoke
393ff8dd4fa77c5661f9534bb04fc03d,please (sign 3),please
3a3c7bbeea445f8a37b1035676b46ade,Flower For Rock Gardens,Flower For Rock Gardens
161b341b9b57ce840ebdae0133e6659e,Solar Cell,Solar Cell
41c87ee2c32b2ebe6bf525fa50848e32,Saprophytic Nematodes,Saprophytic Nematodes
39ec7ebff39c953650e35f2d921476c0,Battle of plassey,Battle of plassey
46d17ac5f756b7542aa95d71b2fda37a,Thursday,Thursday
39083dab31e11b5e9176169cbf65f2e0,Dropped  Armhole Sleeve,Dropped Armhole Sleeve
651527bb52f37783018dc2a17ef691a4,tonight,tonight
278eb0c3b94ebf76b1d156d31f555f1c,kite,kite
70ba1eae202c9310a62682e1d6d4c8df,train sign 1,train
c627f176acc7274abf5d200674d152e5,Collect,Collect
01cad4fd0667a9579d9f7525b33dbb92,birth rate,birth rate
64f26e30386238f134c866c5156cf82c,future,future
2a6f926dc1deefc00966af677833ae0a,Confession 1,Confession
96bfa86dc36b2b526995e9cc8bd77254,Cause of Death,Cause of Death
7947b87463edd3780bcb9412930e34c2,"athletics, track and field events",athletics
7947b87463edd3780bcb9412930e34c2,"athletics, track and field events",track and field events
e515fd9ab5c3dce7da24c5cb7b9a6eb2,constant,constant
67b6f668717535208cc8a18c26b2b08b,"always, every time",always
67b6f668717535208cc8a18c26b2b08b,"always, every time",every time
5a4faae478f009c71e9e32e6b6fd1700,"sneakers, sports shoes, trainers",sneakers
5a4faae478f009c71e9e32e6b6fd1700,"sneakers, sports shoes, trainers",sports shoes
5a4faae478f009c71e9e32e6b6fd1700,"sneakers, sports shoes, trainers",trainers
37cb8fad187427bb97cd0149341e8284,chauffeur,chauffeur
0659d2f6e907408b502935890df7968c,Factory,Factory
c6eb54be89c9c66b84ac9d67584bafe4,Cereal Crops,Cereal Crops
5e84dfe324fdf391e24a2498ef777b77,Dieback,Dieback
